user_id	user_ground_truths	user_top_k_prediction
5446	[17608, 27609, 35528, 35648, 9906, 36589]	[14687, 22698, 20386, 24355, 9864, 7974, 3755, 14592, 9877, 17745, 13629, 32328, 3759, 21032, 25841, 4847, 11665, 9840, 9886, 7972, 20789, 23444, 9894, 31202, 11659, 7973, 27805, 13641, 14296, 7971, 16979, 20851, 26551, 23439, 13637, 20928, 5443, 23447, 19576, 24353, 31178, 3782, 9909, 13617, 22691, 20382, 19773, 31042, 20797, 9834, 13615, 30318, 281, 11654, 24751, 9885, 9839, 11648, 23440, 20790, 13636, 25838, 283, 7980, 8225, 28391, 13638, 33751, 11663, 24351, 23443, 9860, 9863, 34592, 9876, 9859, 20792, 32329, 4846, 9844, 27146, 26214, 13626, 19984, 9893, 9854, 7101, 13622, 19770, 9857, 33818, 28123, 31464, 19771, 31036, 19579, 17608, 12131, 24348, 30055]
5447	[34587, 33588, 16158]	[16141, 16173, 29617, 32846, 16157, 29600, 29871, 16129, 32844, 33284, 26655, 16139, 17403, 29613, 16152, 29602, 29612, 29596, 25649, 29599, 34762, 29603, 33588, 33455, 16127, 26652, 38984, 29604, 16147, 30731, 16121, 39076, 29615, 21256, 31938, 16172, 38314, 16146, 27908, 29616, 25823, 32842, 16128, 21259, 33373, 29624, 31502, 34587, 29607, 21258, 29611, 29610, 29593, 32841, 16155, 16148, 29614, 26654, 16135, 30732, 16137, 35304, 34717, 32839, 34689, 16120, 38197, 29608, 33285, 16119, 19127, 30728, 35488, 29583, 30734, 25825, 16125, 35490, 35682, 16124, 23691, 33700, 31342, 30733, 16126, 29580, 30730, 29592, 35303, 29873, 38229, 16174, 37169, 30738, 29623, 16133, 35306, 31501, 32052, 29587]
5448	[4443, 19569, 19597]	[6883, 4447, 6291, 4371, 340, 6347, 6431, 3490, 6324, 14491, 336, 5815, 1455, 443, 3501, 35448, 3437, 19599, 5060, 18155, 391, 3778, 29125, 337, 3449, 6569, 4445, 39144, 4357, 14483, 9068, 5067, 1362, 416, 333, 5757, 1204, 5798, 4367, 37778, 18169, 9483, 28433, 4368, 326, 128, 441, 6550, 422, 367, 9028, 19589, 9153, 3489, 7557, 4432, 9096, 5148, 18198, 15345, 3454, 2261, 27728, 20921, 5792, 2172, 18148, 3488, 5321, 6568, 28405, 433, 3483, 19400, 5814, 32635, 5070, 4481, 3445, 3447, 14500, 34241, 11829, 6546, 34240, 5833, 3525, 3492, 6544, 5761, 1391, 4359, 6429, 6307, 1665, 9092, 8816, 4444, 4477, 9087]
5449	[1023, 12509, 35872, 3577]	[11719, 19245, 3581, 1017, 15144, 1023, 11615, 1022, 5288, 6984, 15145, 1014, 19046, 5287, 287, 3572, 3574, 15166, 12525, 9871, 3575, 7337, 11620, 19353, 13273, 1025, 9469, 12519, 16050, 286, 32449, 9435, 279, 30914, 15169, 1019, 8264, 9990, 5279, 3534, 285, 15167, 34125, 10322, 9997, 12523, 14417, 23126, 15098, 18129, 18496, 11623, 1010, 9470, 1015, 23419, 13299, 26418, 3565, 17196, 15152, 2656, 11624, 9992, 12524, 26507, 11617, 21670, 15158, 11720, 21849, 12511, 21678, 5271, 34798, 23420, 5274, 3577, 27148, 16060, 20367, 28642, 25633, 23123, 16062, 5273, 5275, 5284, 17194, 17211, 14423, 35455, 26026, 6986, 29380, 26362, 28643, 2652, 3569, 28641]
5450	[21281, 17519, 4854, 33548, 21444]	[3607, 3617, 4785, 3611, 3618, 12110, 4827, 6757, 4792, 4828, 4798, 4871, 5056, 8415, 4819, 4726, 8418, 4787, 4830, 16664, 5041, 3609, 4826, 12122, 18558, 5048, 2337, 6756, 3154, 4769, 16643, 4803, 4873, 4824, 4786, 4788, 4766, 16869, 4732, 4720, 16877, 18559, 6764, 6761, 20149, 4767, 4765, 12120, 12105, 5053, 4799, 16640, 16667, 6773, 4890, 4730, 16641, 16856, 6758, 4736, 16658, 26795, 12109, 12124, 15333, 6774, 6770, 12123, 16864, 7859, 16878, 18560, 4768, 20918, 15335, 16668, 15000, 6776, 16849, 4789, 15334, 12106, 4821, 12108, 4813, 4722, 6778, 16865, 16874, 16875, 3606, 4770, 4802, 37234, 10859, 29719, 4721, 16637, 6775, 4724]
5451	[440, 3601, 2525, 3577, 14255, 5279, 3765, 4602, 22, 463, 2272, 12148, 4782, 3899, 1795, 34982, 26907, 12954, 35083, 1933, 714, 4294, 4365, 6540, 468, 465, 22094, 11719, 4753, 7725, 1314, 1021, 14751, 5112, 1509, 5340, 6983, 1492, 14581, 3189, 5114, 2786, 12256, 36411, 1023, 1277, 1502, 978, 334, 692, 11675, 642, 2291, 18384, 6452, 5195, 1463, 4946, 1500, 4994, 10812, 276, 1493, 1515, 2337, 160, 1020, 2656, 1017, 1758, 934, 3264, 1762, 6372, 2750, 2773, 628, 2740, 289, 26261, 1010, 1025, 14421, 9470, 12519, 9990, 16054, 1014, 15144, 13296, 8264, 19245, 13294, 14428, 14423, 7312, 15614, 37942, 27971, 10806, 5946, 8497, 16983, 32903, 14802]	[160, 2525, 2337, 917, 1242, 559, 934, 141, 6037, 1933, 9793, 2493, 2971, 978, 643, 1165, 2319, 9163, 10694, 4037, 1538, 1609, 283, 1537, 7831, 1938, 10689, 242, 1500, 1831, 980, 192, 189, 6423, 1930, 7897, 4186, 3261, 2220, 2396, 468, 877, 20182, 4294, 2276, 456, 8537, 4207, 10417, 714, 10414, 3189, 1004, 1821, 3011, 51, 4914, 1502, 4678, 7936, 821, 3800, 12730, 14744, 4994, 3199, 8266, 12438, 14312, 1236, 203, 11880, 1541, 13839, 6521, 1515, 1937, 4344, 1762, 642, 1025, 1758, 155, 1795, 5125, 1352, 691, 3270, 2673, 2373, 6664, 17077, 13035, 1076, 6993, 628, 12332, 9751, 11106, 733]
5452	[8140, 19472, 3243, 24021, 17991, 3857, 3352, 3958, 12713, 11438, 4176, 30899, 625, 8138, 13420, 4140, 17517, 18687, 8142, 4044, 13166, 2390, 15269, 16571, 15273, 9344, 15311, 2917, 10050]	[1755, 2924, 632, 605, 7936, 2396, 991, 2525, 2664, 3243, 468, 2938, 1076, 10035, 1717, 1909, 7637, 1933, 699, 3925, 13375, 3559, 4338, 1857, 10607, 3263, 2954, 1910, 11757, 1843, 3846, 681, 594, 3920, 1915, 10052, 3244, 887, 2406, 585, 11108, 1087, 917, 7948, 19053, 11796, 13166, 1938, 944, 874, 12597, 3373, 147, 1714, 4003, 1906, 1993, 4037, 3849, 3316, 2922, 6525, 2996, 4045, 1863, 2408, 677, 155, 5135, 6675, 565, 839, 13180, 11509, 2667, 4131, 2637, 1959, 2493, 3120, 8139, 2963, 16552, 870, 3974, 1853, 10040, 11091, 12902, 4111, 4159, 12200, 1029, 11480, 12722, 8274, 3313, 17733, 18012, 6751]
5453	[28459, 17197]	[3581, 11719, 1017, 19353, 1021, 3572, 12525, 15144, 5288, 5287, 12519, 6984, 11615, 5271, 1020, 2656, 1014, 15145, 15098, 13282, 8264, 5273, 19245, 5274, 3569, 5275, 19046, 12523, 16050, 34125, 3574, 15147, 1025, 1010, 5279, 280, 6985, 3577, 5278, 287, 5276, 17211, 19354, 1019, 18129, 11720, 15166, 16062, 5277, 28643, 9871, 5272, 7337, 5280, 23124, 5284, 13299, 15169, 7336, 9998, 9994, 9470, 9997, 13296, 30914, 13273, 18131, 9436, 21686, 2652, 14827, 15715, 27148, 23126, 2653, 3534, 11624, 13283, 13294, 2650, 2655, 9990, 12524, 10320, 2651, 17197, 15156, 2654, 16045, 31737, 3565, 33223, 1016, 9996, 14435, 11623, 12497, 11721, 14417, 18508]
5454	[32646, 35446, 19368, 491, 24380, 170, 19975, 19977, 500, 14873, 14875, 31971, 13366, 32358, 35404, 31614, 13365, 21733]	[165, 170, 10525, 10495, 517, 909, 490, 484, 904, 5359, 167, 18514, 12605, 10524, 500, 902, 9770, 12603, 513, 19368, 908, 17815, 501, 6696, 168, 21739, 9768, 24824, 10508, 10498, 507, 503, 17025, 910, 24796, 24841, 496, 495, 10485, 515, 10480, 23370, 10486, 9769, 494, 18307, 907, 10472, 510, 19739, 491, 24854, 16223, 20588, 489, 520, 3808, 3589, 24013, 4924, 35423, 504, 24009, 512, 23372, 23363, 10488, 164, 19966, 22265, 13956, 10494, 14880, 24946, 32265, 19878, 31856, 10499, 10520, 6695, 10479, 35446, 32264, 163, 24012, 1169, 23365, 12602, 24872, 19921, 19363, 514, 17816, 24852, 10497, 19370, 14871, 10490, 18513, 10511]
5455	[4532, 3441, 9023, 9153, 3529, 3494, 34133, 9024, 15202, 9030, 8181, 8819, 4388]	[128, 1204, 3490, 4477, 4432, 6715, 3493, 160, 1455, 3778, 7557, 129, 27728, 4371, 3480, 3489, 15939, 2427, 9153, 3483, 8160, 2512, 3437, 6883, 3457, 9028, 3451, 9013, 3495, 6325, 3494, 6282, 30606, 1352, 1302, 1203, 4447, 6276, 3506, 1202, 5297, 1307, 19595, 8045, 1205, 3488, 6550, 8812, 5152, 6546, 1391, 336, 1183, 1454, 6367, 18198, 6347, 1292, 3459, 28433, 7567, 8816, 2172, 4486, 9011, 8820, 3438, 37793, 18154, 9023, 33851, 37719, 9066, 5151, 2478, 6324, 1665, 37792, 13258, 1644, 6289, 3516, 10808, 4532, 6256, 1347, 2541, 3527, 2616, 3496, 3529, 3441, 9064, 3461, 3512, 3443, 9120, 1636, 4390, 18168]
5456	[23769, 28760, 16206, 18629, 16830, 10961, 10969, 10991, 11963, 8350, 1215, 7, 5973, 13712, 16817, 7506, 11021, 10951, 10959, 35119, 22016, 5717, 30512, 18463, 3549, 35661, 18464, 18628, 10496, 17176, 8106, 8357, 16821, 8359, 11054, 10986, 7532, 38855, 123, 11327]	[5973, 1217, 1215, 7482, 3191, 8197, 563, 4673, 6012, 5976, 5991, 5975, 10987, 16827, 10981, 123, 10976, 5983, 126, 7531, 17179, 5980, 25986, 8365, 7525, 10961, 10982, 11964, 119, 107, 6011, 10957, 7596, 71, 7513, 15714, 5974, 10802, 8092, 115, 5966, 4674, 9405, 32690, 7523, 5990, 8107, 25980, 0, 30345, 8196, 121, 7, 5979, 7526, 12079, 7532, 6008, 7504, 38855, 11024, 6019, 5999, 11056, 3220, 10965, 8362, 8087, 8373, 6005, 3219, 7536, 8361, 7507, 7499, 69, 5968, 113, 17164, 5978, 15287, 10991, 6007, 81, 10958, 7586, 11021, 5962, 13714, 79, 21291, 5985, 11054, 7585, 7537, 10973, 5967, 21640, 10964, 7595]
5457	[2319, 38955, 21032, 2363, 27134, 7505, 22698, 9882, 13629]	[805, 283, 559, 187, 5445, 293, 205, 5211, 553, 176, 194, 2363, 619, 369, 307, 775, 3758, 1421, 814, 281, 4490, 2362, 302, 4656, 3755, 3133, 812, 7408, 7977, 3071, 9864, 406, 2249, 12131, 22698, 9882, 7972, 3420, 7971, 550, 761, 2437, 206, 306, 792, 4610, 5442, 1428, 292, 6589, 556, 16505, 34793, 3105, 207, 4646, 2289, 410, 620, 21032, 11343, 1831, 8225, 1320, 9877, 9879, 7973, 1553, 316, 2127, 1445, 8884, 372, 2247, 309, 1620, 4523, 802, 373, 186, 4841, 810, 2305, 1706, 20386, 3464, 370, 4519, 11654, 1427, 14592, 2484, 8593, 9841, 20801, 27131, 19770, 3472, 1317, 800]
5458	[29001, 32533, 5104, 7155, 7301]	[642, 7290, 2773, 5110, 7125, 17777, 7274, 9185, 32532, 7129, 5104, 16586, 2694, 17778, 12612, 7164, 2813, 13757, 14380, 6835, 7155, 2843, 2736, 3126, 2740, 13920, 17451, 7301, 2844, 7148, 7154, 14369, 2693, 18248, 14368, 32041, 9189, 9186, 14370, 17766, 10084, 12733, 2830, 17780, 2750, 2717, 12290, 17452, 2880, 2737, 33787, 2729, 7166, 17842, 2735, 33805, 7287, 13756, 7177, 7169, 16596, 2731, 7283, 2692, 29400, 2713, 2821, 17823, 16771, 32428, 19029, 2866, 19844, 17838, 7303, 2824, 3127, 2832, 16595, 7130, 16079, 7185, 5740, 20636, 7282, 2809, 2732, 4341, 12894, 7142, 2748, 12084, 17829, 2659, 9187, 1650, 2701, 7156, 18113, 4557]
5459	[835, 3795, 10227, 17897]	[837, 1811, 835, 1352, 1355, 822, 1302, 160, 1189, 829, 2019, 1182, 1128, 3697, 3689, 7209, 8968, 2337, 1262, 5515, 1183, 3776, 2478, 128, 6232, 1122, 1627, 3681, 1356, 129, 22271, 827, 3687, 1127, 1292, 28399, 2418, 6095, 215, 141, 1625, 3638, 6184, 3715, 2180, 832, 15337, 14840, 15344, 828, 5692, 8369, 1636, 15753, 2525, 2427, 19337, 3685, 1321, 1398, 3633, 1233, 15379, 4601, 2222, 2014, 221, 22062, 1237, 1248, 2018, 1996, 1674, 2526, 4434, 17516, 1174, 1257, 184, 1231, 2456, 1259, 15230, 30117, 1644, 2616, 20255, 8888, 22057, 31494, 1260, 28036, 180, 5512, 18630, 3699, 2554, 2489, 12099, 1111]
5460	[24427, 22553, 29527, 22438, 23702, 21858, 22380]	[21536, 21856, 22387, 22990, 21913, 22719, 21172, 24070, 12190, 21154, 21934, 22413, 22578, 21912, 22380, 21909, 12188, 17406, 22553, 22562, 22651, 21858, 23015, 24965, 24079, 22657, 25260, 21695, 21145, 23397, 21933, 22438, 22406, 12186, 25041, 22372, 25189, 25116, 23154, 10879, 21696, 22634, 22839, 22278, 22435, 22530, 22966, 22585, 22662, 24430, 21905, 22919, 26375, 24979, 22882, 8844, 29109, 22961, 23037, 23539, 23297, 22878, 22883, 23028, 23396, 25240, 22405, 22880, 21142, 22391, 27588, 23117, 24712, 26441, 26839, 27040, 26078, 22509, 25074, 24046, 22609, 23234, 22409, 22623, 22501, 22436, 22644, 21920, 22879, 27647, 22403, 23214, 23542, 22671, 22369, 22376, 22826, 25044, 22411, 24260]
5461	[14031, 35634, 13396, 19736]	[4890, 7859, 4813, 7455, 7987, 14981, 15000, 14993, 3607, 10859, 10868, 4887, 19861, 34103, 4910, 7475, 21276, 20711, 4805, 7797, 15001, 17519, 4785, 4719, 4886, 4793, 14976, 4865, 4764, 3617, 4771, 3611, 7889, 4885, 14990, 9968, 4876, 3230, 18288, 9201, 21443, 9970, 35633, 4774, 4818, 34470, 14637, 4864, 30920, 4814, 8304, 7649, 7612, 33548, 32008, 17398, 32006, 17226, 20916, 20708, 6747, 14984, 29277, 29693, 14969, 17679, 7476, 21218, 5047, 33988, 5018, 4853, 4820, 3616, 23816, 14965, 4798, 39910, 14970, 4861, 7815, 23819, 32009, 14994, 4742, 32007, 33022, 7879, 7862, 28136, 4803, 32005, 1733, 4733, 37711, 12960, 29720, 7883, 13987, 4866]
5462	[27189, 33460, 36092, 30324]	[1169, 978, 1165, 1538, 9163, 4289, 10694, 7605, 160, 1609, 5172, 2337, 283, 2971, 980, 1023, 3419, 4207, 643, 15610, 18307, 2432, 2220, 161, 13275, 11880, 3261, 3211, 4924, 170, 3012, 141, 12439, 7777, 6423, 1264, 1168, 4294, 18514, 1811, 30743, 16213, 4221, 22345, 3192, 9764, 15281, 171, 3270, 165, 2976, 25514, 837, 19334, 722, 8266, 20493, 18123, 3006, 3549, 5452, 2662, 23813, 9793, 30522, 18306, 981, 17251, 13804, 18120, 5225, 20488, 721, 3221, 17815, 4380, 13930, 977, 1537, 3806, 14587, 13365, 10689, 2054, 29267, 2525, 11854, 18467, 5550, 20182, 9808, 5928, 904, 4430, 13123, 31970, 2363, 19739, 7911, 503]
5463	[6110, 9163, 23161]	[2773, 2694, 2692, 16586, 2740, 718, 2659, 5110, 2687, 2824, 12733, 5104, 9185, 2800, 7290, 2750, 12732, 2736, 9163, 4561, 7129, 15874, 2880, 160, 2876, 26040, 18112, 17781, 2819, 7145, 12893, 7287, 2883, 7169, 141, 5740, 5747, 12612, 9183, 2775, 9187, 13920, 15872, 3261, 7155, 2840, 1811, 13756, 2748, 4560, 3192, 4341, 2813, 2836, 2712, 2843, 7288, 21667, 3126, 2830, 7163, 2971, 2729, 2709, 7134, 2737, 2739, 19430, 23575, 9186, 17451, 17846, 17766, 7125, 2713, 2877, 5748, 17777, 6835, 7249, 18113, 16250, 2717, 2976, 4557, 2701, 16596, 12290, 2881, 15875, 2693, 19029, 7183, 17775, 12613, 5120, 5090, 14641, 2821, 9189]
5464	[5960, 23795, 1500, 7120, 5928, 5909, 27409, 14932, 14887, 18377, 14088]	[5926, 14892, 28848, 5851, 5928, 14887, 14059, 14075, 14062, 5921, 5879, 14091, 14932, 5896, 14895, 14071, 5932, 14116, 5905, 28850, 5958, 5951, 14067, 5870, 18372, 14092, 14106, 34869, 5166, 5938, 14903, 5907, 5916, 5953, 14882, 5850, 5910, 5914, 26769, 14891, 5854, 27363, 569, 33955, 5959, 18376, 35147, 27369, 5901, 17240, 18357, 35601, 5935, 5869, 5924, 18367, 6453, 14098, 14081, 18375, 5929, 5913, 34814, 17486, 18363, 18386, 5900, 6452, 5923, 18360, 18366, 5162, 5937, 5954, 35439, 28315, 14930, 28581, 5915, 28847, 18368, 18358, 5939, 18379, 21842, 30976, 14900, 23796, 14908, 18382, 29224, 5865, 37420, 14069, 5931, 26218, 4529, 27411, 23749, 5899]
5465	[8009, 29366, 29367, 12256, 21011, 35677, 21010, 21009, 29368, 40870, 1752, 6850, 3884, 22248, 6851, 29423, 5917, 18001, 7490, 11764, 14730, 11788, 13310, 14925, 15464, 27028, 2287, 12575, 3945, 27020, 11916, 13435, 14921, 16584, 23410, 16103, 598, 5198, 33701, 34426, 19383, 39280, 21536, 26365, 21516, 22919, 22317, 22916, 24171, 32604, 24497, 24254, 25604, 25606, 25605, 34111, 25577, 26633, 25634, 34108, 8849, 19114, 17579, 6983, 19007, 136, 37689, 39701, 26729, 26731, 37688, 11675, 11684, 11683, 23425, 16051, 1023, 5285, 39829, 11725, 1021, 12525, 11838, 25849, 36527, 40794, 138, 12340, 28710, 26313, 40392, 20371, 20372, 20373, 8906, 4198, 12954, 12953]	[14529, 2493, 821, 12340, 4198, 2337, 744, 5172, 1538, 1023, 1821, 1938, 1022, 1504, 3800, 11141, 8906, 969, 14312, 11880, 6664, 255, 7452, 1025, 12730, 1937, 9163, 5198, 3419, 3121, 733, 13839, 18467, 18957, 877, 7936, 51, 472, 1718, 26594, 10414, 10662, 31, 10417, 721, 16601, 593, 4900, 15598, 13277, 13035, 2397, 20615, 32387, 1711, 643, 7745, 1014, 3011, 11106, 978, 2287, 28896, 542, 10694, 5435, 3928, 4186, 16019, 2637, 10689, 15281, 7457, 17391, 1609, 1546, 4221, 1010, 1685, 8385, 4329, 3409, 1021, 20395, 461, 1165, 838, 19353, 4202, 7897, 7777, 3261, 991, 3945, 12565, 37623, 839, 8537, 13664, 611]
5466	[1287, 9766, 165]	[2341, 2337, 1650, 1654, 141, 1658, 158, 718, 6922, 1660, 4735, 3231, 33369, 2373, 11588, 1659, 7832, 3342, 1811, 21084, 16232, 4702, 283, 1652, 4430, 14735, 2662, 4545, 4891, 4740, 8537, 11577, 3011, 9656, 3615, 7461, 13248, 29435, 2908, 2364, 9163, 17593, 26147, 642, 17946, 21812, 5723, 21461, 13730, 456, 28096, 25447, 27467, 18301, 4914, 4242, 5607, 35140, 21454, 21797, 30495, 21788, 5729, 36243, 33637, 1662, 37233, 18300, 26541, 11860, 12412, 22018, 3607, 18296, 18285, 3154, 1657, 33503, 2525, 23586, 30810, 3606, 1242, 7649, 21989, 12024, 21793, 15328, 38854, 1651, 17887, 29439, 12022, 11599, 6923, 28095, 7831, 16586, 37871, 25422]
5467	[16202, 16204, 13867, 10606, 39146, 3430, 3419, 543, 3369, 14449, 1906]	[3419, 3424, 3426, 10606, 1933, 31278, 4561, 10603, 3430, 10604, 744, 3428, 1061, 19513, 992, 32155, 1755, 7758, 25762, 821, 33991, 14529, 26909, 991, 37694, 2396, 26907, 3121, 461, 34982, 714, 33497, 628, 571, 30522, 29935, 19519, 32677, 2800, 19520, 9424, 15755, 13867, 155, 38313, 18378, 34358, 32293, 1085, 716, 31279, 692, 33993, 16202, 13865, 13869, 1067, 666, 4039, 13761, 1027, 12342, 4560, 38149, 9471, 7745, 20208, 9423, 2773, 1925, 632, 11141, 3116, 11788, 15138, 2963, 2956, 34833, 2273, 6664, 26040, 13758, 9989, 473, 35765, 18259, 3425, 16345, 670, 1708, 3386, 7270, 12225, 35028, 2824, 3533, 26908, 870, 3427, 2923]
5468	[17507, 11564, 11563, 27830, 10828, 29572, 575, 9900]	[10824, 9900, 2314, 10823, 11458, 10828, 13937, 11876, 11456, 14504, 11898, 10826, 14404, 13940, 14403, 10816, 26898, 13708, 11569, 13695, 17508, 13933, 13097, 15207, 13926, 32590, 13927, 10827, 10825, 13709, 11877, 7341, 13696, 26901, 7346, 23602, 17511, 17510, 11564, 6060, 17507, 11563, 11905, 33875, 11875, 38349, 18181, 29679, 13688, 13094, 11457, 11896, 15206, 14411, 13925, 11912, 27830, 11907, 11459, 32897, 2312, 14412, 13699, 11868, 13922, 11867, 17505, 10822, 11874, 11904, 16751, 16752, 36237, 13924, 10829, 2313, 17509, 11888, 10817, 37430, 13931, 23594, 37766, 34039, 13693, 26902, 11903, 3012, 14405, 40532, 29393, 11906, 11567, 13698, 10821, 7343, 11913, 10818, 11911, 11730]
5469	[16837, 30648, 5094, 31874, 9235, 837, 1264, 3270, 28081, 978, 30615, 17180, 3261]	[718, 2971, 141, 6037, 1537, 7572, 722, 7664, 1023, 978, 3261, 160, 9163, 283, 7592, 1021, 10694, 2662, 9793, 837, 8266, 7703, 7681, 1025, 51, 5172, 6038, 192, 2220, 17811, 2363, 3155, 1551, 4416, 11078, 3011, 1538, 11880, 7667, 12519, 1352, 2364, 189, 12730, 13599, 2525, 1609, 6521, 16324, 17767, 1264, 19621, 7706, 3144, 33921, 575, 13930, 6423, 187, 553, 2019, 7728, 7594, 643, 7725, 980, 1014, 2337, 9797, 29424, 13065, 805, 3175, 721, 3177, 12194, 16073, 3143, 1500, 13354, 3147, 19360, 4946, 9772, 1314, 4294, 4207, 7794, 5107, 2432, 11493, 14529, 307, 455, 1169, 7576, 14423, 5452, 1509, 2533]
5470	[21190, 128, 129, 160, 10805, 35836, 4213, 243, 18597, 4294, 6067, 6423, 13578, 11901, 17750, 3221, 978, 1609]	[1538, 2337, 2525, 718, 978, 5172, 1609, 1025, 11719, 51, 12519, 1500, 4294, 2220, 722, 643, 13275, 4221, 9793, 2373, 6423, 14423, 10694, 5287, 2971, 837, 7911, 3574, 19360, 1264, 11615, 2432, 8095, 1020, 1011, 16050, 5430, 6455, 8537, 160, 9163, 12525, 19353, 575, 35455, 18129, 8264, 5288, 5195, 1493, 19157, 3191, 8542, 9470, 5284, 1933, 1165, 13349, 1811, 266, 934, 1537, 19245, 14744, 1014, 242, 7666, 4994, 1026, 1546, 31646, 1843, 3261, 18467, 2493, 11795, 12730, 10830, 1504, 274, 7120, 15098, 275, 3011, 1019, 26752, 15205, 23070, 247, 28466, 7336, 27151, 13282, 2365, 1004, 27148, 141, 7335, 15147, 8170]
5471	[7063, 14642, 19356]	[5112, 5114, 7021, 5111, 13411, 7064, 6537, 4429, 9281, 7012, 3486, 3400, 7042, 6529, 9461, 13770, 6533, 3402, 10610, 5113, 9678, 9661, 14642, 5116, 4441, 5115, 20055, 6530, 11979, 14665, 16295, 18577, 9677, 17313, 15909, 7001, 4440, 4428, 15912, 9280, 18490, 17542, 9278, 9672, 16282, 14663, 6539, 7037, 14664, 14765, 13775, 8190, 642, 29162, 20112, 9662, 9667, 8192, 17547, 7054, 19409, 9953, 29287, 16284, 7070, 3403, 13778, 7050, 4436, 9671, 16294, 3401, 7018, 13412, 13414, 10590, 13771, 8195, 14646, 17539, 28652, 13410, 14678, 11982, 3404, 22854, 7031, 9674, 27731, 9951, 7053, 25886, 35651, 3407, 13772, 31835, 9463, 9956, 17311, 13769]
5472	[5153, 4485, 3501, 19595, 1128]	[160, 128, 129, 1183, 1204, 1321, 1189, 1302, 5297, 2478, 1242, 1287, 4432, 1307, 2427, 1262, 1233, 1644, 1288, 1625, 2624, 3432, 176, 336, 6347, 237, 3501, 222, 7557, 1182, 180, 422, 1632, 221, 1336, 1421, 2541, 6715, 10819, 1636, 1156, 3633, 7123, 3621, 192, 456, 3445, 3776, 1128, 3457, 3493, 1665, 5778, 5683, 8163, 4371, 1203, 1455, 416, 306, 20835, 179, 127, 4447, 805, 1690, 1541, 1417, 6282, 3778, 3626, 1236, 2489, 15442, 9028, 3511, 307, 3437, 2495, 6324, 1111, 2222, 15230, 3480, 2554, 2514, 6194, 3638, 5321, 3687, 27728, 1362, 3733, 3490, 1122, 28433, 11032, 3643, 4477, 2627]
5473	[8877, 28385, 3629, 1229, 6328, 6329, 2548, 2440, 4482, 2489, 3638, 15394, 2174]	[3697, 1636, 1292, 184, 2418, 179, 1183, 1262, 2616, 1257, 1194, 2478, 1211, 20854, 1122, 1632, 211, 160, 229, 2627, 1231, 2180, 2545, 1805, 1299, 5675, 1199, 1325, 2507, 2554, 6111, 5692, 1212, 2541, 2489, 1240, 8163, 1189, 2514, 2633, 483, 1253, 128, 2611, 2495, 3776, 1148, 3701, 1186, 1288, 215, 1228, 1295, 1237, 1174, 1125, 237, 1298, 3689, 5678, 15442, 3633, 8888, 1322, 1195, 1674, 1323, 1623, 8977, 6247, 2177, 221, 3643, 3687, 2174, 5670, 14840, 5695, 1407, 1307, 2599, 11032, 3681, 18243, 4596, 2624, 21430, 2463, 18262, 2580, 5628, 1225, 2486, 30068, 219, 3685, 15380, 1303, 33972, 2622]
5474	[11736, 8214, 1650]	[30759, 51, 32836, 980, 977, 30043, 1537, 30025, 32834, 8095, 33659, 1169, 4289, 31631, 31635, 29973, 29959, 1242, 1609, 21559, 4207, 29987, 575, 30004, 10689, 34730, 33662, 31641, 30031, 718, 6452, 38352, 5928, 643, 2220, 29979, 30015, 31633, 31637, 30379, 30037, 30029, 32567, 29986, 7605, 34731, 36103, 2337, 30167, 4286, 30001, 33302, 36330, 30021, 30026, 1236, 14071, 18767, 2971, 5162, 10694, 31623, 28359, 4294, 283, 30020, 33664, 1352, 6423, 29992, 30760, 128, 3221, 1811, 129, 2662, 30161, 33300, 30002, 29994, 29999, 29983, 29975, 30166, 141, 33994, 3012, 3211, 29995, 30758, 29980, 31644, 29985, 32837, 31634, 29971, 37080, 35529, 30010, 34729]
5475	[16371, 10871, 1023, 2337, 16385, 36635, 5603]	[2337, 3617, 4764, 4818, 4785, 14637, 7859, 5047, 3616, 3611, 4793, 7797, 4792, 4729, 6760, 4820, 2373, 5017, 4910, 12110, 4871, 3618, 4738, 4827, 3154, 11719, 6757, 3152, 2334, 4829, 4732, 7612, 7455, 6761, 8537, 12124, 3609, 4722, 8418, 4803, 10866, 12031, 5041, 4726, 9964, 18558, 1023, 16869, 25503, 12112, 12960, 4242, 3610, 3572, 4819, 4765, 4730, 20196, 4828, 11615, 4740, 4787, 4854, 837, 17226, 29720, 16371, 4542, 4885, 4873, 16379, 12120, 9199, 5056, 4770, 16624, 3224, 7815, 33443, 7994, 4788, 35087, 6759, 4766, 21218, 26912, 12111, 16643, 16640, 17408, 23819, 35633, 21079, 26795, 13987, 10859, 18288, 11795, 16425, 8415]
